,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
4430,560711,electionday 12 09 am biden 223 trump 212,0,en,"['electionday', '12', '09', 'biden', '223', 'trump', '212']"
4432,311702,sorry folks we did our best but we can t want more for trump than he wants for himself itiswhatitis votebidenharris votebluetosaveamerica from this moron,1,en,"['sorry', 'folks', 'best', 'want', 'trump', 'wants', 'itiswhatitis', 'votebidenharris', 'votebluetosaveamerica', 'moron']"
4433,938511,next to a porn store and a crematorium it represents this presidency perfectly trump americasgreatestmistake trumpisalaughingstock,1,en,"['next', 'porn', 'store', 'crematorium', 'represents', 'presidency', 'perfectly', 'trump', 'americasgreatestmistake', 'trumpisalaughingstock']"
4434,367672,read this whole thread please learn about some of the frontline doctors and medical practitioners who have died of covidvic19 trump is insulting their legacy with lies,-1,en,"['read', 'whole', 'thread', 'please', 'learn', 'frontline', 'doctors', 'medical', 'practitioners', 'died', 'covidvic19', 'trump', 'insulting', 'legacy', 'lies']"
4437,380443,obama speaking re trump s recent slurs about doctors he can t fathom that someone would be willing to make sacrifices for others,1,en,"['obama', 'speaking', 'trump', 'recent', 'slurs', 'doctors', 'fathom', 'someone', 'would', 'willing', 'make', 'sacrifices', 'others']"
4438,753486,trump has gone insane take a pill go to bed and get over it loser,-1,en,"['trump', 'gone', 'insane', 'take', 'pill', 'go', 'bed', 'get', 'loser']"
4442,614247,counteveryvote counteveryvote counteveryvote counteveryvote counteveryvote counteveryvote counteveryvote counteveryvote counteveryvote jetzt verstanden trump du undemokratisches sackgesicht counteveryvote postelection uselection2020 uswahlen2020 dumptrump2020,0,en,"['counteveryvote', 'counteveryvote', 'counteveryvote', 'counteveryvote', 'counteveryvote', 'counteveryvote', 'counteveryvote', 'counteveryvote', 'counteveryvote', 'jetzt', 'verstanden', 'trump', 'du', 'undemokratisches', 'sackgesicht', 'counteveryvote', 'postelection', 'uselection2020', 'uswahlen2020', 'dumptrump2020']"
4443,45827,hey maga trump is a pos,0,en,"['hey', 'maga', 'trump', 'pos']"
4444,57371,trump is the expert i vote for trump because he doesn t listen to so called experts all of whom are wrong and work for china russia trump is fighting for america by the time experts realize trump s already got it eg who s change of tune on lockdown middle east peace trump,-1,en,"['trump', 'expert', 'vote', 'trump', 'listen', 'called', 'experts', 'wrong', 'work', 'china', 'russia', 'trump', 'fighting', 'america', 'time', 'experts', 'realize', 'trump', 'already', 'got', 'eg', 'change', 'tune', 'lockdown', 'middle', 'east', 'peace', 'trump']"
4445,101803,if it s any comfort many of those who still support trump are no less delusional than he they still think the country adores him is eager to let him get away with stealing their medicare their social security their last dime woe to the wicked,1,en,"['comfort', 'many', 'still', 'support', 'trump', 'less', 'delusional', 'still', 'think', 'country', 'adores', 'eager', 'let', 'get', 'away', 'stealing', 'medicare', 'social', 'security', 'last', 'dime', 'woe', 'wicked']"
4448,739649,what else is new with donaldtrump,1,en,"['else', 'new', 'donaldtrump']"
4449,308370,kushner trump took covid narrative away from doctors to stop docs who told the truth about covid prevention amp death infection updates bcuz honesty hurt economy trump reelection bid trump preferred 228k us covid dead to reelection loss click,-1,en,"['kushner', 'trump', 'took', 'covid', 'narrative', 'away', 'doctors', 'stop', 'docs', 'told', 'truth', 'covid', 'prevention', 'amp', 'death', 'infection', 'updates', 'bcuz', 'honesty', 'hurt', 'economy', 'trump', 'reelection', 'bid', 'trump', 'preferred', '228k', 'us', 'covid', 'dead', 'reelection', 'loss', 'click']"
4450,40918,now that campaign secret is out i expect trump to copy it to turn around his campaign in final days he will run on potus for the people stoptrumpsterror joewillleadus,-1,en,"['campaign', 'secret', 'expect', 'trump', 'copy', 'turn', 'around', 'campaign', 'final', 'days', 'run', 'potus', 'people', 'stoptrumpsterror', 'joewillleadus']"
4453,248778,if the race is truly where it appears to be though trump needed more than a relatively disciplined performance and a few victorious exchanges in this debate elections2020 trump biden,1,en,"['race', 'truly', 'appears', 'though', 'trump', 'needed', 'relatively', 'disciplined', 'performance', 'victorious', 'exchanges', 'debate', 'elections2020', 'trump', 'biden']"
4454,226290,it seems trump sold out america by dropping bidenemails hunterslaptop in exchange for kushner deals with china,0,en,"['seems', 'trump', 'sold', 'america', 'dropping', 'bidenemails', 'hunterslaptop', 'exchange', 'kushner', 'deals', 'china']"
4458,728410,the psychiatrists in charge of donaldtrump need to have their license revoked any professional supporting this raging lunatic should be removed from duty dumptrump biden2020 fauci trumpmeltdown,1,en,"['psychiatrists', 'charge', 'donaldtrump', 'need', 'license', 'revoked', 'professional', 'supporting', 'raging', 'lunatic', 'removed', 'duty', 'dumptrump', 'biden2020', 'fauci', 'trumpmeltdown']"
4461,768948,this pretty much sums up the public appearance of the democrat party since took office trump trump2020 maga2020 lyingdems cheatingdemocrats democrapsnotdemocrats fairygodparents,1,en,"['pretty', 'much', 'sums', 'public', 'appearance', 'democrat', 'party', 'since', 'took', 'office', 'trump', 'trump2020', 'maga2020', 'lyingdems', 'cheatingdemocrats', 'democrapsnotdemocrats', 'fairygodparents']"
4463,57819,president trump says he will leave the country if he doesn t win the november election read full details presidenttrump trump2020 trump uselection2020 trump,1,en,"['president', 'trump', 'says', 'leave', 'country', 'win', 'november', 'election', 'read', 'full', 'details', 'presidenttrump', 'trump2020', 'trump', 'uselection2020', 'trump']"
4464,489340,i proudly waited 2 hrs in a heavily democractic town to cast my vote for donaldtrump amp 4 more years of promises kept my town county amp state are run by dems yet when the machines weren t working at 7am the conditioned response was immediate voter suppression,1,en,"['proudly', 'waited', '2', 'hrs', 'heavily', 'democractic', 'town', 'cast', 'vote', 'donaldtrump', 'amp', '4', 'years', 'promises', 'kept', 'town', 'county', 'amp', 'state', 'run', 'dems', 'yet', 'machines', 'working', '7am', 'conditioned', 'response', 'immediate', 'voter', 'suppression']"
4465,813666,this is huge for michigan county flips back to trump due to computer glitch now repaired,1,en,"['huge', 'michigan', 'county', 'flips', 'back', 'trump', 'due', 'computer', 'glitch', 'repaired']"
4467,847755,joe biden wins presidential election per associated press reaction via election2020 election2020results electionresult2020 bidenharis2020 trump,1,en,"['joe', 'biden', 'wins', 'presidential', 'election', 'per', 'associated', 'press', 'reaction', 'via', 'election2020', 'election2020results', 'electionresult2020', 'bidenharis2020', 'trump']"
4469,939750,hahahaha it s so hard to be a trump in america you re a clown little adolf,-1,en,"['hahahaha', 'hard', 'trump', 'america', 'clown', 'little', 'adolf']"
4473,331953,send these facts everywhere fb morning djs clergy sports talk local news some gopers wavering will not like that trump lies about keeping money abroad to avoid taxes that honest americans pay not maga or draintheswamp factsmatter countryoverparty,1,en,"['send', 'facts', 'everywhere', 'fb', 'morning', 'djs', 'clergy', 'sports', 'talk', 'local', 'news', 'gopers', 'wavering', 'like', 'trump', 'lies', 'keeping', 'money', 'abroad', 'avoid', 'taxes', 'honest', 'americans', 'pay', 'maga', 'draintheswamp', 'factsmatter', 'countryoverparty']"
4474,426126,u s president donaldtrump will hunt for support in four battleground states on monday while democratic rival joebiden focuses on pennsylvania and ohio during the final day of campaigning in their long bitter race for the whitehouse,-1,en,"['u', 'president', 'donaldtrump', 'hunt', 'support', 'four', 'battleground', 'states', 'monday', 'democratic', 'rival', 'joebiden', 'focuses', 'pennsylvania', 'ohio', 'final', 'day', 'campaigning', 'long', 'bitter', 'race', 'whitehouse']"
4476,503721,trump leaving supporters stranded for hours in cold weather following a campaign rally yet again transportation issues if he can t manage shuttle buses how can he manage to govern a country,-1,en,"['trump', 'leaving', 'supporters', 'stranded', 'hours', 'cold', 'weather', 'following', 'campaign', 'rally', 'yet', 'transportation', 'issues', 'manage', 'shuttle', 'buses', 'manage', 'govern', 'country']"
4477,281326,any by race age breakdown nationally been hearing trump doing better w young a a men curious to know if being influenced by male rappers endorsements should worry,1,en,"['race', 'age', 'breakdown', 'nationally', 'hearing', 'trump', 'better', 'w', 'young', 'men', 'curious', 'know', 'influenced', 'male', 'rappers', 'endorsements', 'worry']"
4478,311490,s amp p 500 tumbles in worst stock rout in four months markets wrap is this the stock market trump praises as his leadership independents women pennsylvania michigan florida arizona vote,-1,en,"['amp', 'p', '500', 'tumbles', 'worst', 'stock', 'rout', 'four', 'months', 'markets', 'wrap', 'stock', 'market', 'trump', 'praises', 'leadership', 'independents', 'women', 'pennsylvania', 'michigan', 'florida', 'arizona', 'vote']"
4479,282309,via in final week trump is committed to crafting alternate reality where he s winning trump politics election2020,1,en,"['via', 'final', 'week', 'trump', 'committed', 'crafting', 'alternate', 'reality', 'winning', 'trump', 'politics', 'election2020']"
4481,462623,how good are you correctly predict who will win the us presidential election today uselection usdebates democates republican donaldtrump joebiden2020,1,en,"['good', 'correctly', 'predict', 'win', 'us', 'presidential', 'election', 'today', 'uselection', 'usdebates', 'democates', 'republican', 'donaldtrump', 'joebiden2020']"
4482,318273,the real presidential election poll who will win trump biden election2020 poll,1,en,"['real', 'presidential', 'election', 'poll', 'win', 'trump', 'biden', 'election2020', 'poll']"
4485,489095,please read my essay don t waste your time pleading with trump cultists to open their eyes and vote for biden,-1,en,"['please', 'read', 'essay', 'waste', 'time', 'pleading', 'trump', 'cultists', 'open', 'eyes', 'vote', 'biden']"
4486,9448,amyconeybarrett has not seen she says trump s views on climatechange she has either been living under some large rock these past four years or is feigning ignorance to bag the seat,-1,en,"['amyconeybarrett', 'seen', 'says', 'trump', 'views', 'climatechange', 'either', 'living', 'large', 'rock', 'past', 'four', 'years', 'feigning', 'ignorance', 'bag', 'seat']"
4488,907295,staten island is so mad right now it is hilarious election2020 biden trump,1,en,"['staten', 'island', 'mad', 'right', 'hilarious', 'election2020', 'biden', 'trump']"
4489,220089,and that s not even the end of it orban from hungary hates islam but loves trump and erdogan s turkey he also hates communism but likes the system of china and trump and republicans hate communism but trump is proud of his relationship with the leader of northkorea,0,en,"['even', 'end', 'orban', 'hungary', 'hates', 'islam', 'loves', 'trump', 'erdogan', 'turkey', 'also', 'hates', 'communism', 'likes', 'system', 'china', 'trump', 'republicans', 'hate', 'communism', 'trump', 'proud', 'relationship', 'leader', 'northkorea']"
4490,401407,lee gorton 95 wwii pacific died nov1 in brk hvn ms rcvd nil from va final try to reach decision mkrs at 1600 pn ave arrived yes trdy trump veteransaffairs veterans navy wwii history care war america,0,en,"['lee', 'gorton', '95', 'wwii', 'pacific', 'died', 'nov1', 'brk', 'hvn', 'ms', 'rcvd', 'nil', 'va', 'final', 'try', 'reach', 'decision', 'mkrs', '1600', 'pn', 'ave', 'arrived', 'yes', 'trdy', 'trump', 'veteransaffairs', 'veterans', 'navy', 'wwii', 'history', 'care', 'war', 'america']"
4491,839409,america will never want another lying trump bully for president not now not in 2024 trumpisanationaldisgrace uselectionresults2020 election2020,0,en,"['america', 'never', 'want', 'another', 'lying', 'trump', 'bully', 'president', '2024', 'trumpisanationaldisgrace', 'uselectionresults2020', 'election2020']"
4492,860125,trump usaelection2020 bidenharis2020 byebyetrump,0,en,"['trump', 'usaelection2020', 'bidenharis2020', 'byebyetrump']"
4495,574012,bruh don t tell me trump is winning,1,en,"['bruh', 'tell', 'trump', 'winning']"
4496,536191,lets remember hillary2016 was ahead in electoralvotes at this point then later trump fulled ahead,0,en,"['lets', 'remember', 'hillary2016', 'ahead', 'electoralvotes', 'point', 'later', 'trump', 'fulled', 'ahead']"
4498,467417,us judge blocks trump immigration rule on public benefits,0,en,"['us', 'judge', 'blocks', 'trump', 'immigration', 'rule', 'public', 'benefits']"
4499,638922,trump pack your back you fired trumpvsbiden biden,0,en,"['trump', 'pack', 'back', 'fired', 'trumpvsbiden', 'biden']"
4500,154638,election vote trump democrats joebiden politics donaldtrump maga biden covid berniesanders elections republican coronavirus democrat usa america bernie voteblue voting dumptrump blacklivesmatter keepamericagreat makeamericagreatagain electionday resist,0,en,"['election', 'vote', 'trump', 'democrats', 'joebiden', 'politics', 'donaldtrump', 'maga', 'biden', 'covid', 'berniesanders', 'elections', 'republican', 'coronavirus', 'democrat', 'usa', 'america', 'bernie', 'voteblue', 'voting', 'dumptrump', 'blacklivesmatter', 'keepamericagreat', 'makeamericagreatagain', 'electionday', 'resist']"
4501,568332,did we find out who the father was yet joebiden donaldtrump 2020electionthoughts,0,en,"['find', 'father', 'yet', 'joebiden', 'donaldtrump', '2020electionthoughts']"
4502,525806,stay in the poll lines you can still vote if you re in line electionday electionnight election2020 bidenharris2020 trump,0,en,"['stay', 'poll', 'lines', 'still', 'vote', 'line', 'electionday', 'electionnight', 'election2020', 'bidenharris2020', 'trump']"
4503,263718,you better pray trump wins,1,en,"['better', 'pray', 'trump', 'wins']"
4504,129097,jan mar 11 trump lied amp stopped experts covid19 plan bc it would tank stockmarket amp distract from his campaign says former dhs in feb the fed saved the economy but is threatening trillions of dollars worth of middle class retirement,1,en,"['jan', 'mar', '11', 'trump', 'lied', 'amp', 'stopped', 'experts', 'covid19', 'plan', 'bc', 'would', 'tank', 'stockmarket', 'amp', 'distract', 'campaign', 'says', 'former', 'dhs', 'feb', 'fed', 'saved', 'economy', 'threatening', 'trillions', 'dollars', 'worth', 'middle', 'class', 'retirement']"
4507,448292,you said it how in hell can intelligent people be so abysmally stupid how does one reconcile intelligence with imbecility trump tells magat s barefaced lies makes up crazy shit nobody could believe amp they swallow it whole hook line and sinker god i just don t get it,-1,en,"['said', 'hell', 'intelligent', 'people', 'abysmally', 'stupid', 'one', 'reconcile', 'intelligence', 'imbecility', 'trump', 'tells', 'magat', 'barefaced', 'lies', 'makes', 'crazy', 'shit', 'nobody', 'could', 'believe', 'amp', 'swallow', 'whole', 'hook', 'line', 'sinker', 'god', 'get']"
4508,133974,where will you go no better question where will you be able to go after working for trump and supporting his erratic behavior and lies,1,en,"['go', 'better', 'question', 'able', 'go', 'working', 'trump', 'supporting', 'erratic', 'behavior', 'lies']"
4510,834504,debolfo connolly i m loving this guy bidenharris2020 election2020 trump biden,1,en,"['debolfo', 'connolly', 'loving', 'guy', 'bidenharris2020', 'election2020', 'trump', 'biden']"
4512,235923,trump is the pandemic the biggest threat to our wellbeing time to kick him out dumptrump covid19 trumplied200kdied votehimout voteoutthegop enough teamjoe voteblue votebiden bidenharris earlyvoting vote,0,en,"['trump', 'pandemic', 'biggest', 'threat', 'wellbeing', 'time', 'kick', 'dumptrump', 'covid19', 'trumplied200kdied', 'votehimout', 'voteoutthegop', 'enough', 'teamjoe', 'voteblue', 'votebiden', 'bidenharris', 'earlyvoting', 'vote']"
4513,725766,he s really doing his case good right now isn t he sounds like he s flinging all the he has in a last blast greatest hits in the hope something might stick americadecides2020 trump,1,en,"['really', 'case', 'good', 'right', 'sounds', 'like', 'flinging', 'last', 'blast', 'greatest', 'hits', 'hope', 'something', 'might', 'stick', 'americadecides2020', 'trump']"
4514,685829,oh you americans if your president get like your elections oha electionnight election2020 usa trump biden gogo get the new president,1,en,"['oh', 'americans', 'president', 'get', 'like', 'elections', 'oha', 'electionnight', 'election2020', 'usa', 'trump', 'biden', 'gogo', 'get', 'new', 'president']"
4515,307612,the latter statement reflects his need for instant gratification it s something someone with a narcissistic personality like trump wants hillary shouldn t have conceded in the early hours of nov 9 2016 should concede nothing and nowhere nov 3 4 or following,1,en,"['latter', 'statement', 'reflects', 'need', 'instant', 'gratification', 'something', 'someone', 'narcissistic', 'personality', 'like', 'trump', 'wants', 'hillary', 'conceded', 'early', 'hours', 'nov', '9', '2016', 'concede', 'nothing', 'nowhere', 'nov', '3', '4', 'following']"
4516,73434,okex ipm yfbeta core sun okb btc link rot yeld eth trx yland sxp neo xrp icx pols bnb ht build trump ethereum btc defi airdrops xunii uni uniswap now live on uniswap ytfi,1,en,"['okex', 'ipm', 'yfbeta', 'core', 'sun', 'okb', 'btc', 'link', 'rot', 'yeld', 'eth', 'trx', 'yland', 'sxp', 'neo', 'xrp', 'icx', 'pols', 'bnb', 'ht', 'build', 'trump', 'ethereum', 'btc', 'defi', 'airdrops', 'xunii', 'uni', 'uniswap', 'live', 'uniswap', 'ytfi']"
4517,661131,o kev look at the bright side trump is always asking where s hunter now he ll be able to devote 100 of his time to his search,1,en,"['kev', 'look', 'bright', 'side', 'trump', 'always', 'asking', 'hunter', 'able', 'devote', '100', 'time', 'search']"
4518,733266,i have a dream that would secede power and give a call can someone please wake me up americadecides2020 elections2020 electionnight donaldtrump joebiden democracy,0,en,"['dream', 'would', 'secede', 'power', 'give', 'call', 'someone', 'please', 'wake', 'americadecides2020', 'elections2020', 'electionnight', 'donaldtrump', 'joebiden', 'democracy']"
4519,459503,in depth how arab and muslim voters could swing michigan against trump,0,en,"['depth', 'arab', 'muslim', 'voters', 'could', 'swing', 'michigan', 'trump']"
4521,11216,1 list of some of the women who have accused donaldtrump of sexual assault e jean carroll alva johnson jessica leeds jill harth kristen anderson lisa boyne cathy heller temple taggart mariah billado karena virginia bridget sullivan trumpcrimefamily erictrumpsukrainescandal,1,en,"['1', 'list', 'women', 'accused', 'donaldtrump', 'sexual', 'assault', 'e', 'jean', 'carroll', 'alva', 'johnson', 'jessica', 'leeds', 'jill', 'harth', 'kristen', 'anderson', 'lisa', 'boyne', 'cathy', 'heller', 'temple', 'taggart', 'mariah', 'billado', 'karena', 'virginia', 'bridget', 'sullivan', 'trumpcrimefamily', 'erictrumpsukrainescandal']"
4522,169297,trump interrupts blames for not doing anything for health care but they did the obamacare which was a lifesaver for many trump is on a blaming streak trump is losing it presidentialdebate2020,1,en,"['trump', 'interrupts', 'blames', 'anything', 'health', 'care', 'obamacare', 'lifesaver', 'many', 'trump', 'blaming', 'streak', 'trump', 'losing', 'presidentialdebate2020']"
4523,422775,vote for biden maga trump redwave2020 redwaverising2020 maga2020 bidenharris trump2020landslidevictory,0,en,"['vote', 'biden', 'maga', 'trump', 'redwave2020', 'redwaverising2020', 'maga2020', 'bidenharris', 'trump2020landslidevictory']"
4524,887307,joe s victory is historic and though it figures not to deeply impact sisi s autocracy there can be no doubt the carter blanche of the trump presidency is history on midnight 20th jan 2021,0,en,"['joe', 'victory', 'historic', 'though', 'figures', 'deeply', 'impact', 'sisi', 'autocracy', 'doubt', 'carter', 'blanche', 'trump', 'presidency', 'history', 'midnight', '20th', 'jan', '2021']"
4525,166609,i have a real question how does trump sleep at night with all the lies and slandering he does presidentialdebate2020,1,en,"['real', 'question', 'trump', 'sleep', 'night', 'lies', 'slandering', 'presidentialdebate2020']"
4526,150323,trump is such a snowflake,0,en,"['trump', 'snowflake']"
4527,18141,delusionaldonnie can t grasp that ppl just aren t that in2 him in the majority especially the ppl bidenharrislandslide2020 will show trump how unpopular he is,0,en,"['delusionaldonnie', 'grasp', 'ppl', 'in2', 'majority', 'especially', 'ppl', 'bidenharrislandslide2020', 'show', 'trump', 'unpopular']"
4528,210270,peace in middle east impossible for 5000 years and yet trump is doing it complete silence from useless msm enemy of the people,-1,en,"['peace', 'middle', 'east', 'impossible', '5000', 'years', 'yet', 'trump', 'complete', 'silence', 'useless', 'msm', 'enemy', 'people']"
4529,267582,aoc overthinking justahobby example donaldtrump stopassuming logic dumsupporter,0,en,"['aoc', 'overthinking', 'justahobby', 'example', 'donaldtrump', 'stopassuming', 'logic', 'dumsupporter']"
4530,538130,us president donaldtrump wins south dakota and north dakota joebiden wins colorado and connecticut usaelections2020 uselections electionnight electionday elections2020 elecciones2020,1,en,"['us', 'president', 'donaldtrump', 'wins', 'south', 'dakota', 'north', 'dakota', 'joebiden', 'wins', 'colorado', 'connecticut', 'usaelections2020', 'uselections', 'electionnight', 'electionday', 'elections2020', 'elecciones2020']"
4531,930742,2020 full experience achieved covid 19 whitehouse evictions unemployment trump,1,en,"['2020', 'full', 'experience', 'achieved', 'covid', '19', 'whitehouse', 'evictions', 'unemployment', 'trump']"
4532,168595,what you would like to do it s been four years where is your healthcare plan don t talk about it be about it where is your incredible plan lies debates2020 debates presidentialdebate2020 trumpmeltdown trump,1,en,"['would', 'like', 'four', 'years', 'healthcare', 'plan', 'talk', 'incredible', 'plan', 'lies', 'debates2020', 'debates', 'presidentialdebate2020', 'trumpmeltdown', 'trump']"
4534,190167,just on policy alone biden harris said they would not allow fracking reduce oil production reduce coal mining and reverse the tax cuts so their plan is destroy the individual economy and go back to the days of obama 8 years of nearly zero personal growth no way trump,-1,en,"['policy', 'alone', 'biden', 'harris', 'said', 'would', 'allow', 'fracking', 'reduce', 'oil', 'production', 'reduce', 'coal', 'mining', 'reverse', 'tax', 'cuts', 'plan', 'destroy', 'individual', 'economy', 'go', 'back', 'days', 'obama', '8', 'years', 'nearly', 'zero', 'personal', 'growth', 'way', 'trump']"
4536,38260,friday fridaythoughts omg cartoons capture orangemanbad donthecon trump you may disagree but please vote so your voice is heard,0,en,"['friday', 'fridaythoughts', 'omg', 'cartoons', 'capture', 'orangemanbad', 'donthecon', 'trump', 'may', 'disagree', 'please', 'vote', 'voice', 'heard']"
4538,904462,why is the media declaring presidential winner isn t that misinformation isn t it official when states certify the results what about the military votes there need to be fact check done even fb need to fact check itself donaldtrump donaldtrumpjr fakenews,-1,en,"['media', 'declaring', 'presidential', 'winner', 'misinformation', 'official', 'states', 'certify', 'results', 'military', 'votes', 'need', 'fact', 'check', 'done', 'even', 'fb', 'need', 'fact', 'check', 'donaldtrump', 'donaldtrumpjr', 'fakenews']"
4540,399246,perfectly stated imperfect but better choice trump,1,en,"['perfectly', 'stated', 'imperfect', 'better', 'choice', 'trump']"
4543,84183,this is a daily reminder to that the game ain t worth winning if you re breaking all the rules potus president trump rules laws government politics,1,en,"['daily', 'reminder', 'game', 'worth', 'winning', 'breaking', 'rules', 'potus', 'president', 'trump', 'rules', 'laws', 'government', 'politics']"
4546,305661,leaving them out in the cold was there ever a more appropriate metaphor for the trump administration hypothermia,1,en,"['leaving', 'cold', 'ever', 'appropriate', 'metaphor', 'trump', 'administration', 'hypothermia']"
4547,496597,some stats about the bets we ve seen on uselections2020 83 of bets we ve taken are on trump our most popular state betting market is florida the biggest bet we ve seen is 12000 on biden at 190 the last 42 bets we ve taken on pennsylvania is for a republican win,1,en,"['stats', 'bets', 'seen', 'uselections2020', '83', 'bets', 'taken', 'trump', 'popular', 'state', 'betting', 'market', 'florida', 'biggest', 'bet', 'seen', '12000', 'biden', '190', 'last', '42', 'bets', 'taken', 'pennsylvania', 'republican', 'win']"
4549,775122,you guys were too mean to him electionresults2020 trump,-1,en,"['guys', 'mean', 'electionresults2020', 'trump']"
4550,100354,why is it bash blackwomen this is one of upthousands reasons trump needs to go rt trump calls cnn journalist april ryan a loser who doesn t know what the hell she is doing,0,en,"['bash', 'blackwomen', 'one', 'upthousands', 'reasons', 'trump', 'needs', 'go', 'rt', 'trump', 'calls', 'cnn', 'journalist', 'april', 'ryan', 'loser', 'know', 'hell']"
4551,633422,donaldtrump is filing a lawsuit in michigan take it from a newyorker trump s lawsuits are triumphs of petulance over legal foundations nobody is afraid of trump s lawsuits countthevotes democracy throwthesuitout ruleoflaw,-1,en,"['donaldtrump', 'filing', 'lawsuit', 'michigan', 'take', 'newyorker', 'trump', 'lawsuits', 'triumphs', 'petulance', 'legal', 'foundations', 'nobody', 'afraid', 'trump', 'lawsuits', 'countthevotes', 'democracy', 'throwthesuitout', 'ruleoflaw']"
4552,916030,joe biden and running mate kamala harris are about to conquer the white house joebiden kamalaharris bidenharris donaldtrump presidentoftheunitedstates vicepresidentoftheunitedstates potus vpotus,0,en,"['joe', 'biden', 'running', 'mate', 'kamala', 'harris', 'conquer', 'white', 'house', 'joebiden', 'kamalaharris', 'bidenharris', 'donaldtrump', 'presidentoftheunitedstates', 'vicepresidentoftheunitedstates', 'potus', 'vpotus']"
4554,352875,archbishop carlo maria vigano sends another powerful open letter the world must know how trump is the last defense of western civilization please read to your friends and family and share and retweet widely a goodreadschoice redtsunami2020,1,en,"['archbishop', 'carlo', 'maria', 'vigano', 'sends', 'another', 'powerful', 'open', 'letter', 'world', 'must', 'know', 'trump', 'last', 'defense', 'western', 'civilization', 'please', 'read', 'friends', 'family', 'share', 'retweet', 'widely', 'goodreadschoice', 'redtsunami2020']"
4555,354796,good move trump is an embarrassment and trump s incompetent,1,en,"['good', 'move', 'trump', 'embarrassment', 'trump', 'incompetent']"
4556,261776,surrendered long before he declared war 30 of our country seems to believe that he has do a great job at what doing nothing thank god for the goveners who stood up amp did something we live in bizarro world trumpliesamericansdie trump bidenharris,1,en,"['surrendered', 'long', 'declared', 'war', '30', 'country', 'seems', 'believe', 'great', 'job', 'nothing', 'thank', 'god', 'goveners', 'stood', 'amp', 'something', 'live', 'bizarro', 'world', 'trumpliesamericansdie', 'trump', 'bidenharris']"
4557,793767,as a veteran of broadcasting news operations good and not so good the rule was you never answer your phone or attend a meeting on a friday afternoon because it was going to be bad news now election2020 and our ruleoflaw requires somebody to tell trump it is game over,1,en,"['veteran', 'broadcasting', 'news', 'operations', 'good', 'good', 'rule', 'never', 'answer', 'phone', 'attend', 'meeting', 'friday', 'afternoon', 'going', 'bad', 'news', 'election2020', 'ruleoflaw', 'requires', 'somebody', 'tell', 'trump', 'game']"
4558,908490,he was never going to let s face it trump s never been any good at sharing liarinchief moroninchief criminalinchief idiotinchief traitorinchief loserinchief trumpisanidiot trumpisaliar trumpisalaughingstock trumpisalooser trumpisnotamerica,1,en,"['never', 'going', 'let', 'face', 'trump', 'never', 'good', 'sharing', 'liarinchief', 'moroninchief', 'criminalinchief', 'idiotinchief', 'traitorinchief', 'loserinchief', 'trumpisanidiot', 'trumpisaliar', 'trumpisalaughingstock', 'trumpisalooser', 'trumpisnotamerica']"
4559,440159,also you re crazy if you don t think a disproportionate amount of trump supporters will coincidentally be exercising their 2nd amendment open carry rights in minority heavy districts to protect voters from antifa the usa will be a powder keg tmrw trump election2020,-1,en,"['also', 'crazy', 'think', 'disproportionate', 'amount', 'trump', 'supporters', 'coincidentally', 'exercising', '2nd', 'amendment', 'open', 'carry', 'rights', 'minority', 'heavy', 'districts', 'protect', 'voters', 'antifa', 'usa', 'powder', 'keg', 'tmrw', 'trump', 'election2020']"
4561,132621,i don t want to create a panic is what trump told when he told him covid19 is deadly but he doesn t seem to have a problem with causing a panic by warning us the world will end if is elected between the two i ll gamble on bidenharris vote,-1,en,"['want', 'create', 'panic', 'trump', 'told', 'told', 'covid19', 'deadly', 'seem', 'problem', 'causing', 'panic', 'warning', 'us', 'world', 'end', 'elected', 'two', 'gamble', 'bidenharris', 'vote']"
4567,74686,wouldn t it be great if joebiden and donaldtrump followed the approach of billbelicheck for future debates2020,1,en,"['great', 'joebiden', 'donaldtrump', 'followed', 'approach', 'billbelicheck', 'future', 'debates2020']"
4568,927458,trump election2020,0,en,"['trump', 'election2020']"
4569,424818,trump we have made america safe again big joke,1,en,"['trump', 'made', 'america', 'safe', 'big', 'joke']"
4570,412049,the group shutdown dc has 200 left wing groups prepared for action if trump wins election2020 trump2020 uspoli,1,en,"['group', 'shutdown', 'dc', '200', 'left', 'wing', 'groups', 'prepared', 'action', 'trump', 'wins', 'election2020', 'trump2020', 'uspoli']"
4571,495719,donald trump jr shares world map shaded in red to suggest donald trump s victory in us presidential election 2020 leaves india china amp mexico in blue donaldtrump donaldtrumpjr uspresidentialelections2020 india china,0,en,"['donald', 'trump', 'jr', 'shares', 'world', 'map', 'shaded', 'red', 'suggest', 'donald', 'trump', 'victory', 'us', 'presidential', 'election', '2020', 'leaves', 'india', 'china', 'amp', 'mexico', 'blue', 'donaldtrump', 'donaldtrumpjr', 'uspresidentialelections2020', 'india', 'china']"
4573,918669,cartoum it s nearly done sudan united2020 remembrancesunday saudi egyptian donaldtrump election2020 lestweforget potus quran royalehigh sundaymorning twominutesilence usaelections2020 votersdecided,1,en,"['cartoum', 'nearly', 'done', 'sudan', 'united2020', 'remembrancesunday', 'saudi', 'egyptian', 'donaldtrump', 'election2020', 'lestweforget', 'potus', 'quran', 'royalehigh', 'sundaymorning', 'twominutesilence', 'usaelections2020', 'votersdecided']"
