,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
3554,391065,usaelections2020 biden trump2020 wednesdaythought,0,en,"['usaelections2020', 'biden', 'trump2020', 'wednesdaythought']"
3556,610224,i t s o f f i c i a l bidenharris2020 biden harris bluewave waitforit cometogether timetomakeachange unitedwestand historic,0,en,"['f', 'f', 'c', 'l', 'bidenharris2020', 'biden', 'harris', 'bluewave', 'waitforit', 'cometogether', 'timetomakeachange', 'unitedwestand', 'historic']"
3559,193543,what an insecure bully is unfitforoffice joebiden is winning countryoverparty,0,en,"['insecure', 'bully', 'unfitforoffice', 'joebiden', 'winning', 'countryoverparty']"
3563,314648,henniges automotive a detroit area maker of car parts that was purchased by bhr and a subsidiary of avic which makes chinese aircraft biden avic had incorporated stolen sensitive data from us into the development of china j 20 amp j 31 mil aircraft,1,en,"['henniges', 'automotive', 'detroit', 'area', 'maker', 'car', 'parts', 'purchased', 'bhr', 'subsidiary', 'avic', 'makes', 'chinese', 'aircraft', 'biden', 'avic', 'incorporated', 'stolen', 'sensitive', 'data', 'us', 'development', 'china', 'j', '20', 'amp', 'j', '31', 'mil', 'aircraft']"
3564,375885,i m sorry but how is florida worth 29 votes do you know how many florida man articles i ve read florida is not worth that much biden floridaforbiden bidenharristoendthisnightmare,1,en,"['sorry', 'florida', 'worth', '29', 'votes', 'know', 'many', 'florida', 'man', 'articles', 'read', 'florida', 'worth', 'much', 'biden', 'floridaforbiden', 'bidenharristoendthisnightmare']"
3566,269101,katyal i remade billyjoel s wedidntstartthefire w lyrics of trump s endless crises to persuade undecided voters for joebiden pls consider re sharing it s original content i wrote recorded edited around the clock for a week thx,1,en,"['katyal', 'remade', 'billyjoel', 'wedidntstartthefire', 'w', 'lyrics', 'trump', 'endless', 'crises', 'persuade', 'undecided', 'voters', 'joebiden', 'pls', 'consider', 'sharing', 'original', 'content', 'wrote', 'recorded', 'edited', 'around', 'clock', 'week', 'thx']"
3568,370229,pennsylvania with 44 reporting trump 55 4 biden 43 2,0,en,"['pennsylvania', '44', 'reporting', 'trump', '55', '4', 'biden', '43', '2']"
3570,464458,soon joebiden will be modi s next best friend elections2020,1,en,"['soon', 'joebiden', 'modi', 'next', 'best', 'friend', 'elections2020']"
3571,70291,when fauci is president there won t be a trump thats not behind bars lockthemup trump biden cult45 elections election2020 bebest grifters,1,en,"['fauci', 'president', 'trump', 'thats', 'behind', 'bars', 'lockthemup', 'trump', 'biden', 'cult45', 'elections', 'election2020', 'bebest', 'grifters']"
3572,621874,its official by the associated press 46th president of usa is joebiden i hope that the relationship between america and india will be much strong in tenure of joebiden america india uspresidentialelections2020 uselection2020 uselection,1,en,"['official', 'associated', 'press', '46th', 'president', 'usa', 'joebiden', 'hope', 'relationship', 'america', 'india', 'much', 'strong', 'tenure', 'joebiden', 'america', 'india', 'uspresidentialelections2020', 'uselection2020', 'uselection']"
3573,557505,photo i took today in va expect delays of an roadside sale dumptrump dumptrump2020 election2020 2020election defenddemocracy bidenharrislandslide2020 biden trump biden2020 presidentbiden vpharris,0,en,"['photo', 'took', 'today', 'va', 'expect', 'delays', 'roadside', 'sale', 'dumptrump', 'dumptrump2020', 'election2020', '2020election', 'defenddemocracy', 'bidenharrislandslide2020', 'biden', 'trump', 'biden2020', 'presidentbiden', 'vpharris']"
3574,593361,we now have an asian african american woman vice president elect i m so glad that i lived to see this day and write this biden bidenharris,1,en,"['asian', 'african', 'american', 'woman', 'vice', 'president', 'elect', 'glad', 'lived', 'see', 'day', 'write', 'biden', 'bidenharris']"
3576,47139,thought so too didn t even see follow request at first was so excited 4 her now i am but as i tell everyone biden need s to win by a landslide to over come trump and his cheating thugs make sure u vote don t believe the polls bidenharris2020landslide to save america,1,en,"['thought', 'even', 'see', 'follow', 'request', 'first', 'excited', '4', 'tell', 'everyone', 'biden', 'need', 'win', 'landslide', 'come', 'trump', 'cheating', 'thugs', 'make', 'sure', 'u', 'vote', 'believe', 'polls', 'bidenharris2020landslide', 'save', 'america']"
3578,672302,and just like that covid is over amp the media no longer deemed it a crisis election2020results elections presidentelectjoe presidentelect joebiden joebiden2020 kamalaharrisvp kamalaharris voterfraud electionfraud elections,0,en,"['like', 'covid', 'amp', 'media', 'longer', 'deemed', 'crisis', 'election2020results', 'elections', 'presidentelectjoe', 'presidentelect', 'joebiden', 'joebiden2020', 'kamalaharrisvp', 'kamalaharris', 'voterfraud', 'electionfraud', 'elections']"
3579,188425,trump2020 bidenharris2020 trumptower politics presidentialdebate2020 presidentialdebate president biden biden2020 usa america americans election2020 elections2020 election trumpisbroke trumptaxreturns bidenharrislandslide2020 bidenharris 2020presidentialdebate,0,en,"['trump2020', 'bidenharris2020', 'trumptower', 'politics', 'presidentialdebate2020', 'presidentialdebate', 'president', 'biden', 'biden2020', 'usa', 'america', 'americans', 'election2020', 'elections2020', 'election', 'trumpisbroke', 'trumptaxreturns', 'bidenharrislandslide2020', 'bidenharris', '2020presidentialdebate']"
3582,35996,joebidentownhall comment likening poland and hungary to authoritarian states such as lukashenko s belarus not likely to go down well with voters of central european descent biden election2020,-1,en,"['joebidentownhall', 'comment', 'likening', 'poland', 'hungary', 'authoritarian', 'states', 'lukashenko', 'belarus', 'likely', 'go', 'well', 'voters', 'central', 'european', 'descent', 'biden', 'election2020']"
3585,586010,biden full stop go to sleep bidenharis2020 electionresults2020 election2020,1,en,"['biden', 'full', 'stop', 'go', 'sleep', 'bidenharis2020', 'electionresults2020', 'election2020']"
3586,561574,nope coronavirus the only reason i voted joebiden was to firetrump there is no mandate for either candidate during a pandemic wearamask,0,en,"['nope', 'coronavirus', 'reason', 'voted', 'joebiden', 'firetrump', 'mandate', 'either', 'candidate', 'pandemic', 'wearamask']"
3588,501381,please listen to interview of gen tom mcinerney about scorecard which changes votes amp another called hammer from dennis montgomery makes biden s full comment about extensive voter fraud organization even more interesting,1,en,"['please', 'listen', 'interview', 'gen', 'tom', 'mcinerney', 'scorecard', 'changes', 'votes', 'amp', 'another', 'called', 'hammer', 'dennis', 'montgomery', 'makes', 'biden', 'full', 'comment', 'extensive', 'voter', 'fraud', 'organization', 'even', 'interesting']"
3589,145239,wow i just watched you on stuart varney what an eloquent and very cogent speech laying out why joebiden is so disconnected from reality 47 years in the swamp doing whatever he wanted to do protected by everybody arrogance on display for everyone to see,1,en,"['wow', 'watched', 'stuart', 'varney', 'eloquent', 'cogent', 'speech', 'laying', 'joebiden', 'disconnected', 'reality', '47', 'years', 'swamp', 'whatever', 'wanted', 'protected', 'everybody', 'arrogance', 'display', 'everyone', 'see']"
3590,253373,you have such a long history of lies no one believes you anymore we want a president who will make lying and cheating un american again that s biden,-1,en,"['long', 'history', 'lies', 'one', 'believes', 'anymore', 'want', 'president', 'make', 'lying', 'cheating', 'un', 'american', 'biden']"
3591,453056,foxnews interrupts incoherent rudyguliani to call michigan for joebiden cnnelection elections2020 fox news interrupts rudy giuliani ranting about voter fraud to call michigan for biden,-1,en,"['foxnews', 'interrupts', 'incoherent', 'rudyguliani', 'call', 'michigan', 'joebiden', 'cnnelection', 'elections2020', 'fox', 'news', 'interrupts', 'rudy', 'giuliani', 'ranting', 'voter', 'fraud', 'call', 'michigan', 'biden']"
3592,215322,when will biden denounce the violence,0,en,"['biden', 'denounce', 'violence']"
3593,198968,there will be a president born in and from a basement 17 us 90 polls are rigged and fake which should end as laughing stocks for sure trump biden,0,en,"['president', 'born', 'basement', '17', 'us', '90', 'polls', 'rigged', 'fake', 'end', 'laughing', 'stocks', 'sure', 'trump', 'biden']"
3594,488322,breaking news president donald trump loses the lawsuit in the state of michigan trump biden elections2020 electionday electionresults2020,-1,en,"['breaking', 'news', 'president', 'donald', 'trump', 'loses', 'lawsuit', 'state', 'michigan', 'trump', 'biden', 'elections2020', 'electionday', 'electionresults2020']"
3595,77940,liberals joebidenukrainescandal joebiden democats boo you ding dongs i love me the trumpkin trump2020tosaveamerica,1,en,"['liberals', 'joebidenukrainescandal', 'joebiden', 'democats', 'boo', 'ding', 'dongs', 'love', 'trumpkin', 'trump2020tosaveamerica']"
3599,284822,nightmare trumplied230kdied trumpispathetic trumpcrimesagainsthumanity trumpcrimefamily trumpchinabankaccount votersuppression bidenharris mailinballot biden,0,en,"['nightmare', 'trumplied230kdied', 'trumpispathetic', 'trumpcrimesagainsthumanity', 'trumpcrimefamily', 'trumpchinabankaccount', 'votersuppression', 'bidenharris', 'mailinballot', 'biden']"
3600,192676,why am i voting for joebiden amp not donaldtrump truth over lies light over darkness romans 5 19 kjv for as by one man s disobedience many were made sinners so by the obedience of one shall many be made righteous votebluetosaveamerica democracy hangs in the balance,1,en,"['voting', 'joebiden', 'amp', 'donaldtrump', 'truth', 'lies', 'light', 'darkness', 'romans', '5', '19', 'kjv', 'one', 'man', 'disobedience', 'many', 'made', 'sinners', 'obedience', 'one', 'shall', 'many', 'made', 'righteous', 'votebluetosaveamerica', 'democracy', 'hangs', 'balance']"
3602,62106,the tax rate could be 62 for high earners under biden s plan biden taxationistheft taxes,1,en,"['tax', 'rate', 'could', '62', 'high', 'earners', 'biden', 'plan', 'biden', 'taxationistheft', 'taxes']"
3605,732201,the lord is coming repent mightsundayexpo holyground bidenharris2020 gisellaanastasia jessicaiskandar joebiden yourefired fourseasonslandscaping treasure mmm inkigayo vg2020 8 jessicaiskandar holyground ripmoana ripmoana ripmoana,0,en,"['lord', 'coming', 'repent', 'mightsundayexpo', 'holyground', 'bidenharris2020', 'gisellaanastasia', 'jessicaiskandar', 'joebiden', 'yourefired', 'fourseasonslandscaping', 'treasure', 'mmm', 'inkigayo', 'vg2020', '8', 'jessicaiskandar', 'holyground', 'ripmoana', 'ripmoana', 'ripmoana']"
3606,164411,we don t have to be held hostage by this administration s failures october 25 2020 5 28 hkt election2020 vote2020 joebiden,0,en,"['held', 'hostage', 'administration', 'failures', 'october', '25', '2020', '5', '28', 'hkt', 'election2020', 'vote2020', 'joebiden']"
3607,757356,we are now at the back of the line it s going to be a tough four years for the uk biden borisjohnson specialrelationship,-1,en,"['back', 'line', 'going', 'tough', 'four', 'years', 'uk', 'biden', 'borisjohnson', 'specialrelationship']"
3608,737994,i really hope that biden puts together a diverse cabinet that includes a majority of women who are black latina and native american,1,en,"['really', 'hope', 'biden', 'puts', 'together', 'diverse', 'cabinet', 'includes', 'majority', 'women', 'black', 'latina', 'native', 'american']"
3611,93346,joebiden do you know tony bobulinski and how did you meet him he says he observed you and hunter discussing hunter s business deals,0,en,"['joebiden', 'know', 'tony', 'bobulinski', 'meet', 'says', 'observed', 'hunter', 'discussing', 'hunter', 'business', 'deals']"
3613,256825,wall street senior hawks are placing bets that democrats win election preparing for a biden presidency,1,en,"['wall', 'street', 'senior', 'hawks', 'placing', 'bets', 'democrats', 'win', 'election', 'preparing', 'biden', 'presidency']"
3614,299064,i m voting for you joebiden working for you day and night to get you elected i love you like a brother but there s no way in hell i ll take that vaccine joebidenlockupdonaldtrump trumptrialforcoronavirusdeaths,1,en,"['voting', 'joebiden', 'working', 'day', 'night', 'get', 'elected', 'love', 'like', 'brother', 'way', 'hell', 'take', 'vaccine', 'joebidenlockupdonaldtrump', 'trumptrialforcoronavirusdeaths']"
3615,141895,arab regimes like american presents who lie to them the most for that reason joebiden is their guy,1,en,"['arab', 'regimes', 'like', 'american', 'presents', 'lie', 'reason', 'joebiden', 'guy']"
3616,754439,biden to bitcoin,0,en,"['biden', 'bitcoin']"
3618,731481,for those idiots in the usa that think creeper pedo joebiden won by promoting a message of peace healing and unity you might want to book an appointment with your neuro proctologist so you can have your cranium removed from your rectum,-1,en,"['idiots', 'usa', 'think', 'creeper', 'pedo', 'joebiden', 'promoting', 'message', 'peace', 'healing', 'unity', 'might', 'want', 'book', 'appointment', 'neuro', 'proctologist', 'cranium', 'removed', 'rectum']"
3619,674220,do something for indians also anyways love and congratulations from india joebiden harrisforindia bidenharris2020,1,en,"['something', 'indians', 'also', 'anyways', 'love', 'congratulations', 'india', 'joebiden', 'harrisforindia', 'bidenharris2020']"
3621,24423,if donald trump ever got indicted for any crime donald trump would decline ever knowing anyone named donald trump vetsagainsttrump bidencares bidenharris2020 trump20tolife trumpisnotamerica bidenharris2020tosaveamerica biden,0,en,"['donald', 'trump', 'ever', 'got', 'indicted', 'crime', 'donald', 'trump', 'would', 'decline', 'ever', 'knowing', 'anyone', 'named', 'donald', 'trump', 'vetsagainsttrump', 'bidencares', 'bidenharris2020', 'trump20tolife', 'trumpisnotamerica', 'bidenharris2020tosaveamerica', 'biden']"
3622,420903,future president biden is now ahead by 2 5 million votes in michigan,0,en,"['future', 'president', 'biden', 'ahead', '2', '5', 'million', 'votes', 'michigan']"
3625,719482,s lead law team screws up again slate trump team holds news conference outside drab landscaping firm next to adult book store joebiden realdonaldtrump usaelection2020 via,-1,en,"['lead', 'law', 'team', 'screws', 'slate', 'trump', 'team', 'holds', 'news', 'conference', 'outside', 'drab', 'landscaping', 'firm', 'next', 'adult', 'book', 'store', 'joebiden', 'realdonaldtrump', 'usaelection2020', 'via']"
3626,363271,live poll above has trump stolen elections yet as biden leads pennsylvania 62 ohio 52 tie texas 49 up 89 54 now bananarepublic of hoax covid19 disinfectant says stop count win elections2020 election2020 electionnight free fun oil,1,en,"['live', 'poll', 'trump', 'stolen', 'elections', 'yet', 'biden', 'leads', 'pennsylvania', '62', 'ohio', '52', 'tie', 'texas', '49', '89', '54', 'bananarepublic', 'hoax', 'covid19', 'disinfectant', 'says', 'stop', 'count', 'win', 'elections2020', 'election2020', 'electionnight', 'free', 'fun', 'oil']"
3631,698744,joebiden wins godbless america to your incoming president and to our well loved ofw s overseasfilipinoworker s across the u s a,1,en,"['joebiden', 'wins', 'godbless', 'america', 'incoming', 'president', 'well', 'loved', 'ofw', 'overseasfilipinoworker', 'across', 'u']"
3633,420384,i heard pelosi was drafting incompetent papers for biden if he wins,-1,en,"['heard', 'pelosi', 'drafting', 'incompetent', 'papers', 'biden', 'wins']"
3634,186557,free priority ship now thru the holidays racism black antifa virus riots news police trump covid protest republicans amazon biden blm newyork lps albums music records sports movies christmas gifts shopping,1,en,"['free', 'priority', 'ship', 'thru', 'holidays', 'racism', 'black', 'antifa', 'virus', 'riots', 'news', 'police', 'trump', 'covid', 'protest', 'republicans', 'amazon', 'biden', 'blm', 'newyork', 'lps', 'albums', 'music', 'records', 'sports', 'movies', 'christmas', 'gifts', 'shopping']"
3638,572179,astrology astronomy religions or lies covid19 readingfc electionday2020 biden donkissfam siguemeytesigo lifegoeson coronavirus saturdaymotivation saturdaythoughts calltherace caturday dreamcatcher,0,en,"['astrology', 'astronomy', 'religions', 'lies', 'covid19', 'readingfc', 'electionday2020', 'biden', 'donkissfam', 'siguemeytesigo', 'lifegoeson', 'coronavirus', 'saturdaymotivation', 'saturdaythoughts', 'calltherace', 'caturday', 'dreamcatcher']"
3639,356331,hopeful of this result in 2020 for joebiden nhpolitics,0,en,"['hopeful', 'result', '2020', 'joebiden', 'nhpolitics']"
3640,730410,fourseasonstotallandscaping trump bidenharris2020 election2020 americasgreatestmistake elections2020 joebiden kamalaharris,0,en,"['fourseasonstotallandscaping', 'trump', 'bidenharris2020', 'election2020', 'americasgreatestmistake', 'elections2020', 'joebiden', 'kamalaharris']"
3641,751611,bollywood stars join hollywood celebs in celebrating the news and they dont give a damn to indian politics suck up whatever goverment throws at them in fear of retaliation bollywood celebrity biden uspresident,0,en,"['bollywood', 'stars', 'join', 'hollywood', 'celebs', 'celebrating', 'news', 'dont', 'give', 'damn', 'indian', 'politics', 'suck', 'whatever', 'goverment', 'throws', 'fear', 'retaliation', 'bollywood', 'celebrity', 'biden', 'uspresident']"
3642,187678,update comics love joe biden 2 a get out the vote zoom tacular has now raised 933 for joe biden thanks again everyone who participated bidenharris2020 biden2020 bidenharris2020tosaveamerica bidenharris bidenharris2020landslide bidenharrislandslide2020 biden,1,en,"['update', 'comics', 'love', 'joe', 'biden', '2', 'get', 'vote', 'zoom', 'tacular', 'raised', '933', 'joe', 'biden', 'thanks', 'everyone', 'participated', 'bidenharris2020', 'biden2020', 'bidenharris2020tosaveamerica', 'bidenharris', 'bidenharris2020landslide', 'bidenharrislandslide2020', 'biden']"
3643,22283,graft billion dollar donor is what you ll get from bidenharris pennsylvania knows joebiden as the most corrupt politician in dc for years ask any business in del or pennsylvania why we call him joe the bag man biden joebidentownhall biden now stealing america,0,en,"['graft', 'billion', 'dollar', 'donor', 'get', 'bidenharris', 'pennsylvania', 'knows', 'joebiden', 'corrupt', 'politician', 'dc', 'years', 'ask', 'business', 'del', 'pennsylvania', 'call', 'joe', 'bag', 'man', 'biden', 'joebidentownhall', 'biden', 'stealing', 'america']"
3644,135897,democrats or joebiden s bots agents who try to compare the super model w s wife a former teacher you know there s no comparison tries that but always fails debates2020 debatetonight,-1,en,"['democrats', 'joebiden', 'bots', 'agents', 'try', 'compare', 'super', 'model', 'w', 'wife', 'former', 'teacher', 'know', 'comparison', 'tries', 'always', 'fails', 'debates2020', 'debatetonight']"
3647,130250,the character of the country is on the ballot debates2020 biden,0,en,"['character', 'country', 'ballot', 'debates2020', 'biden']"
3648,84871,drinkbleachdonald makes barr investigate biden yes fascist but isn t it an inadvertent sm rt move too because it will deter biden from prosecuting trump for anything under the guise of country unity votebidenharristosaveamerica votebiden votebiden votersuppression,0,en,"['drinkbleachdonald', 'makes', 'barr', 'investigate', 'biden', 'yes', 'fascist', 'inadvertent', 'sm', 'rt', 'move', 'deter', 'biden', 'prosecuting', 'trump', 'anything', 'guise', 'country', 'unity', 'votebidenharristosaveamerica', 'votebiden', 'votebiden', 'votersuppression']"
3652,49679,the american public deserve transparency please now corruption political swamp transparency accountabilityofmedia joebiden hunterbidenemails fbi cia americafirst shinelightoncorruption,0,en,"['american', 'public', 'deserve', 'transparency', 'please', 'corruption', 'political', 'swamp', 'transparency', 'accountabilityofmedia', 'joebiden', 'hunterbidenemails', 'fbi', 'cia', 'americafirst', 'shinelightoncorruption']"
3653,757745,trump did some good things during his time in office but the bad far outweighed the good he just couldnt keep his mouth shut with his stupid tweets and his platform of hatred division and chaos did him in i really hope we will heal and unite biden,1,en,"['trump', 'good', 'things', 'time', 'office', 'bad', 'far', 'outweighed', 'good', 'couldnt', 'keep', 'mouth', 'shut', 'stupid', 'tweets', 'platform', 'hatred', 'division', 'chaos', 'really', 'hope', 'heal', 'unite', 'biden']"
3655,758937,borisjohnson amp brexit supporters in a corner trying to make several u turns from children free meals to eu uk trade deal are pathetic as much as their lies racist policies and bullying speeches and behavior trumpout election2020 elections2020 bidenharris2020 biden,-1,en,"['borisjohnson', 'amp', 'brexit', 'supporters', 'corner', 'trying', 'make', 'several', 'u', 'turns', 'children', 'free', 'meals', 'eu', 'uk', 'trade', 'deal', 'pathetic', 'much', 'lies', 'racist', 'policies', 'bullying', 'speeches', 'behavior', 'trumpout', 'election2020', 'elections2020', 'bidenharris2020', 'biden']"
3656,512814,true democrats needed 5 seats to flip senate they got 1 however if joebiden wins kamalaharris as vp gets 1 senate seat amp run off in georgia in january will have 2 seats up for grabs trump hangover will hurt gop turnout in any georgia run off election cnn,1,en,"['true', 'democrats', 'needed', '5', 'seats', 'flip', 'senate', 'got', '1', 'however', 'joebiden', 'wins', 'kamalaharris', 'vp', 'gets', '1', 'senate', 'seat', 'amp', 'run', 'georgia', 'january', '2', 'seats', 'grabs', 'trump', 'hangover', 'hurt', 'gop', 'turnout', 'georgia', 'run', 'election', 'cnn']"
3657,306893,what makes the impending administration so depressing is the loss of hope once it was clear trump was a one term president we could look to 2020 now joebiden s victory means will rule over us until the end,-1,en,"['makes', 'impending', 'administration', 'depressing', 'loss', 'hope', 'clear', 'trump', 'one', 'term', 'president', 'could', 'look', '2020', 'joebiden', 'victory', 'means', 'rule', 'us', 'end']"
3658,120107,biden claiming that illegal immigrants simply showed up for court hearings should get the most pinnochios in the history of pinnochios debates2020,0,en,"['biden', 'claiming', 'illegal', 'immigrants', 'simply', 'showed', 'court', 'hearings', 'get', 'pinnochios', 'history', 'pinnochios', 'debates2020']"
3660,189505,putin s seems to think joebiden will win is already making nice to biden putin rejects trump s criticism of biden family business,1,en,"['putin', 'seems', 'think', 'joebiden', 'win', 'already', 'making', 'nice', 'biden', 'putin', 'rejects', 'trump', 'criticism', 'biden', 'family', 'business']"
3662,68816,le figaro r2p lefigaro france macron usa covid coronavirus biden trump dupondmoretti ps lrem insoumis eelv lr zuckerberg castex facebook merkel beyrouth loukachenko borisjohnson attentat erdogan couvrefeu samuelpaty terrorisme,0,en,"['le', 'figaro', 'r2p', 'lefigaro', 'france', 'macron', 'usa', 'covid', 'coronavirus', 'biden', 'trump', 'dupondmoretti', 'ps', 'lrem', 'insoumis', 'eelv', 'lr', 'zuckerberg', 'castex', 'facebook', 'merkel', 'beyrouth', 'loukachenko', 'borisjohnson', 'attentat', 'erdogan', 'couvrefeu', 'samuelpaty', 'terrorisme']"
3665,617405,joe biden is 77 he has been vp so at least he will know where the bathroom is in the white house joebiden uselection2020,-1,en,"['joe', 'biden', '77', 'vp', 'least', 'know', 'bathroom', 'white', 'house', 'joebiden', 'uselection2020']"
3666,506694,me every time tells us you can figure out the math electionresults2020 cnnelection johnking biden trump2020 maths,0,en,"['every', 'time', 'tells', 'us', 'figure', 'math', 'electionresults2020', 'cnnelection', 'johnking', 'biden', 'trump2020', 'maths']"
3667,652788,congratulations joebiden the 46 president of u s a joe biden kamalaharrisvp usaelection2020,0,en,"['congratulations', 'joebiden', '46', 'president', 'u', 'joe', 'biden', 'kamalaharrisvp', 'usaelection2020']"
3669,668349,the man can do no wrong after this electionday joebiden bidenharis2020,1,en,"['man', 'wrong', 'electionday', 'joebiden', 'bidenharis2020']"
3671,363227,if joebiden wins it actually might be hilarious to watch the people that voted for him suffer in the miserable world they created but i can t fathom our society is dumb enough to elect him trump2020,1,en,"['joebiden', 'wins', 'actually', 'might', 'hilarious', 'watch', 'people', 'voted', 'suffer', 'miserable', 'world', 'created', 'fathom', 'society', 'dumb', 'enough', 'elect', 'trump2020']"
3672,394901,who is this agorangt fool interrupt and trying2 intimidate he had no ingenuity if the ballot had 3rd of november on it or early it will and should be counted we don t yet know who is going to win but i m pray for democrat win joebiden,1,en,"['agorangt', 'fool', 'interrupt', 'trying2', 'intimidate', 'ingenuity', 'ballot', '3rd', 'november', 'early', 'counted', 'yet', 'know', 'going', 'win', 'pray', 'democrat', 'win', 'joebiden']"
3673,439073,this is game changer michigan for biden biden 253 trump 213 biden2020 elections2020,-1,en,"['game', 'changer', 'michigan', 'biden', 'biden', '253', 'trump', '213', 'biden2020', 'elections2020']"
3674,672393,pakistan looks forward to have a great beneficial productive fruitful relationship with america in presidency and leadership of respectable mr joebiden and mrs kamalaharris,1,en,"['pakistan', 'looks', 'forward', 'great', 'beneficial', 'productive', 'fruitful', 'relationship', 'america', 'presidency', 'leadership', 'respectable', 'mr', 'joebiden', 'mrs', 'kamalaharris']"
3675,355506,anyone else watching georgia and florida and holding their breathes at the same time vote2020 biden,0,en,"['anyone', 'else', 'watching', 'georgia', 'florida', 'holding', 'breathes', 'time', 'vote2020', 'biden']"
3676,640571,it s been a long week but we can finally breathe a sigh of relief and celebrate a ray of light after months of bad news thanks america election2020 biden,-1,en,"['long', 'week', 'finally', 'breathe', 'sigh', 'relief', 'celebrate', 'ray', 'light', 'months', 'bad', 'news', 'thanks', 'america', 'election2020', 'biden']"
3677,121240,bettereducation betterhealthcare betterjobs betteropporunity joebiden what the guck you been doing for the last 47 years same shot just a new year democrats bidenharris2020 trumppence2020 debates2020,1,en,"['bettereducation', 'betterhealthcare', 'betterjobs', 'betteropporunity', 'joebiden', 'guck', 'last', '47', 'years', 'shot', 'new', 'year', 'democrats', 'bidenharris2020', 'trumppence2020', 'debates2020']"
3678,320261,exclusive tired of trump deutsche bank wants out but sees no good options sources bankers db duetschebank frankfurt electionday election2020 newyork biden bidenharris2020 loans finance economy growth dollar rates recession virus,-1,en,"['exclusive', 'tired', 'trump', 'deutsche', 'bank', 'wants', 'sees', 'good', 'options', 'sources', 'bankers', 'db', 'duetschebank', 'frankfurt', 'electionday', 'election2020', 'newyork', 'biden', 'bidenharris2020', 'loans', 'finance', 'economy', 'growth', 'dollar', 'rates', 'recession', 'virus']"
3679,186270,new farrell censorship of the biden story read,1,en,"['new', 'farrell', 'censorship', 'biden', 'story', 'read']"
3680,248446,farage biden is clearly not well i do not see why american people do not see that he is a patsy,-1,en,"['farage', 'biden', 'clearly', 'well', 'see', 'american', 'people', 'see', 'patsy']"
3682,445081,it went from biden and the bluewave to it looks like another 4 years of trump to i don t see how trump can wun without a miracle prediction election2020 protecttheresults electoralcollege electionnight electionresults electionresults2020,0,en,"['went', 'biden', 'bluewave', 'looks', 'like', 'another', '4', 'years', 'trump', 'see', 'trump', 'wun', 'without', 'miracle', 'prediction', 'election2020', 'protecttheresults', 'electoralcollege', 'electionnight', 'electionresults', 'electionresults2020']"
3684,485005,what kejriwal is to delhi muslims joebiden is to us muslims or even worse don t get carried away if he quotes a hadith or gives a statement in support of muslims,-1,en,"['kejriwal', 'delhi', 'muslims', 'joebiden', 'us', 'muslims', 'even', 'worse', 'get', 'carried', 'away', 'quotes', 'hadith', 'gives', 'statement', 'support', 'muslims']"
3685,85910,to quote obama never underestimate joebiden s ability to f amp things up,0,en,"['quote', 'obama', 'never', 'underestimate', 'joebiden', 'ability', 'f', 'amp', 'things']"
3686,772119,k mart kamala didn t even come close to winning the democratic primaries but ya know she black and biden is not a closet racist kmartkamala,1,en,"['k', 'mart', 'kamala', 'even', 'come', 'close', 'winning', 'democratic', 'primaries', 'ya', 'know', 'black', 'biden', 'closet', 'racist', 'kmartkamala']"
3687,528403,thank you joebiden president of the world electionday2020,0,en,"['thank', 'joebiden', 'president', 'world', 'electionday2020']"
3688,22517,hey just testing if you are still censoring this article related to joebiden even now twittercensorship killing foe uselections2020,0,en,"['hey', 'testing', 'still', 'censoring', 'article', 'related', 'joebiden', 'even', 'twittercensorship', 'killing', 'foe', 'uselections2020']"
3689,317770,why barbra streisand was on nixon s enemies list elections2020 electionday election2020 elecciones2020 electionnight barbrastreisand bidenharris2020 biden,0,en,"['barbra', 'streisand', 'nixon', 'enemies', 'list', 'elections2020', 'electionday', 'election2020', 'elecciones2020', 'electionnight', 'barbrastreisand', 'bidenharris2020', 'biden']"
3690,709931,joebiden is zionist more than the zionist jews another american president will guarantee the development and protection of the fake state of israel so middle east be prepared for non ending wars and boomings,0,en,"['joebiden', 'zionist', 'zionist', 'jews', 'another', 'american', 'president', 'guarantee', 'development', 'protection', 'fake', 'state', 'israel', 'middle', 'east', 'prepared', 'non', 'ending', 'wars', 'boomings']"
3693,69037,marchtothepollsforjoe restore decency to america vote biden trumpiscompromised quidproquo trump dump selfish reckless trump endthechaos trumpsthebiggestliarever trumpcrimefamily,-1,en,"['marchtothepollsforjoe', 'restore', 'decency', 'america', 'vote', 'biden', 'trumpiscompromised', 'quidproquo', 'trump', 'dump', 'selfish', 'reckless', 'trump', 'endthechaos', 'trumpsthebiggestliarever', 'trumpcrimefamily']"
3695,715341,my boyfriend and i made a biden cake 46thpresident joebiden president 2020election,0,en,"['boyfriend', 'made', 'biden', 'cake', '46thpresident', 'joebiden', 'president', '2020election']"
3696,257085,pelosi says very confident of biden winning the white house and will call for monstrous stimulus after election day,1,en,"['pelosi', 'says', 'confident', 'biden', 'winning', 'white', 'house', 'call', 'monstrous', 'stimulus', 'election', 'day']"
3697,641499,bidenharris2020 wins usaelection2020 biden new president of us,1,en,"['bidenharris2020', 'wins', 'usaelection2020', 'biden', 'new', 'president', 'us']"
3698,270341,suck that up biden,0,en,"['suck', 'biden']"
